Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Driver,LapNumber,Team,Race,Session
2025-11-08 18:10:01.404,0 days 00:24:09.968000,10,35.682222222222215,0 days 00:00:00.366000,11623.275,329.525,8,100.0,False,12,pos,33.53977439582592,0.00796556753170068,OnTrack,-3582.0,-5637.0,7779.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:01.488,0 days 00:24:10.052000,10,29.872222222222213,0 days 00:00:00.450000,11586.0,329.0,8,100.0,False,12,car,41.20555555555556,0.009786161098921112,OnTrack,-3563.279631910826,-5709.927540702843,7782.062083733947,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:01.624,0 days 00:24:10.188000,10,20.616666666666656,0 days 00:00:00.586000,11461.333333333334,326.73333333333335,8,45.03333333333333,False,12,pos,53.52964299366549,0.012713084506225422,OnTrack,-3532.0,-5831.0,7787.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:01.728,0 days 00:24:10.292000,10,13.538888888888877,0 days 00:00:00.690000,11366.0,325.0,8,3.0,False,8,car,62.87222222222222,0.014931911171159527,OnTrack,-3509.061617861129,-5918.78555916778,7789.580429233355,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:01.784,0 days 00:24:10.348000,10,62.50499074074069,0 days 00:00:00.746000,11345.233333333334,323.6,8,2.3,False,8,pos,67.87093013515558,0.01611908509134763,OnTrack,-3495.0,-5972.0,7791.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:01.968,0 days 00:24:10.532000,31,223.39361111111094,0 days 00:00:00.930000,11277.0,319.0,8,0.0,False,8,car,84.1388888888889,0.01998266278052585,OnTrack,-3436.8626744361427,-6189.46247442804,7796.938886952022,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:02.004,0 days 00:24:10.568000,31,221.01361111111098,0 days 00:00:00.966000,11215.98,317.92,8,0.0,False,8,pos,87.2939934463744,0.020731987988430504,OnTrack,-3426.0,-6230.0,7798.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:02.168,0 days 00:24:10.732000,31,210.17138888888883,0 days 00:00:01.130000,10938.0,313.0,8,0.0,False,8,car,101.52777777777777,0.024112457069271037,OnTrack,-3384.3249860242922,-6385.643099297621,7801.709637472238,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:02.404,0 days 00:24:10.968000,31,195.02805555555545,0 days 00:00:01.366000,10706.72,306.51,8,0.0,False,8,pos,121.46668542786495,0.028847871014538326,OnTrack,-3337.0,-6562.0,7805.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:02.568,0 days 00:24:11.132000,31,184.5047222222221,0 days 00:00:01.530000,10546.0,302.0,8,0.0,False,8,car,135.08333333333334,0.03208177256576336,OnTrack,-3303.8300175470645,-6684.60756798683,7806.959381819727,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:02.884,0 days 00:24:11.448000,31,164.5791637749755,0 days 00:00:01.846000,10355.39679773559,296.26757286422827,8,0.0,False,8,pos,161.0107701032172,0.03823943916414428,OnTrack,-3241.0,-6916.0,7810.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:03.009,0 days 00:24:11.573000,31,156.69722222222208,0 days 00:00:01.971000,10280.0,294.0,8,0.0,False,8,car,171.09833333333336,0.04063519666660951,OnTrack,-3217.7859385371016,-7001.975463293791,7810.9134647759765,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:03.204,0 days 00:24:11.768000,31,144.78055164444436,0 days 00:00:02.166000,10112.624945066667,286.68749760000003,8,0.0,False,8,pos,186.58806682413515,0.04431394884642091,OnTrack,-3182.0,-7134.0,7812.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:03.249,0 days 00:24:11.813000,31,142.03055555555548,0 days 00:00:02.211000,10074.0,285.0,8,0.0,True,8,car,190.09833333333333,0.04514762365303396,OnTrack,-3173.452292294254,-7165.173996733144,7812.189976008174,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:03.464,0 days 00:24:12.028000,31,129.48888515555547,0 days 00:00:02.426000,9327.7706112,275.1458304,8,0.0,True,8,pos,206.49375798361203,0.04904147400281324,OnTrack,-3131.0,-7317.0,7813.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:03.489,0 days 00:24:12.053000,31,128.03055555555545,0 days 00:00:02.451000,9241.0,274.0,8,0.0,True,8,car,208.365,0.049485886790859586,OnTrack,-3125.885063644014,-7334.759200739185,7813.1267473332955,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:03.684,0 days 00:24:12.248000,31,117.35971871999992,0 days 00:00:02.646000,8596.80336,262.8571392,8,0.0,True,8,pos,222.66154490532725,0.05288126126682947,OnTrack,-3087.0,-7470.0,7814.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:03.724,0 days 00:24:12.288000,31,115.17082983111104,0 days 00:00:02.686000,8464.660502857143,260.5714249142857,8,0.0,True,8,pos,225.4258892045757,0.053537782415024056,OnTrack,-3080.0,-7496.0,7814.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:03.769,0 days 00:24:12.333000,31,112.70833333333326,0 days 00:00:02.731000,8316.0,258.0,8,0.0,True,8,car,228.43166666666667,0.054251643011609625,OnTrack,-3070.6633757159557,-7528.958463853072,7814.157517494466,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:03.929,0 days 00:24:12.493000,31,105.50833333333324,0 days 00:00:02.891000,8177.0,223.0,8,0.0,True,8,car,238.3427777777778,0.05660549381388484,OnTrack,-3025.32947268121,-7675.393641693949,7816.091302366106,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:04.003,0 days 00:24:12.567000,31,102.56888380444435,0 days 00:00:02.965000,8312.872457244444,218.88888177777778,8,0.0,True,8,pos,242.71695260212198,0.0576443435255011,OnTrack,-3005.0,-7738.0,7817.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:04.289,0 days 00:24:12.853000,31,91.20833333333326,0 days 00:00:03.251000,8838.0,203.0,7,0.0,True,8,car,258.6427777777778,0.0614266658046436,OnTrack,-2945.678752909706,-7906.345819757487,7818.965235152724,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:04.383,0 days 00:24:12.947000,31,88.10110687999992,0 days 00:00:03.345000,9237.761655466667,196.7333248,7,0.0,True,8,pos,263.50297862812624,0.06258094482972548,OnTrack,-2932.0,-7943.0,7819.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:04.649,0 days 00:24:13.213000,31,79.30833333333322,0 days 00:00:03.611000,10369.0,179.0,5,0.0,True,8,car,276.5427777777778,0.06567784701816981,OnTrack,-2905.784554602695,-8010.870429153468,7817.472987762021,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:04.803,0 days 00:24:13.367000,31,74.55999796461295,0 days 00:00:03.765000,10230.496795976132,172.22012287995054,5,0.0,True,8,pos,283.90823806683204,0.0674271155326838,OnTrack,-2878.0,-8069.0,7817.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:04.808,0 days 00:24:13.372000,31,74.4058333333333,0 days 00:00:03.770000,10226.0,172.0,5,0.0,True,8,car,284.13944444444445,0.06748202615888231,OnTrack,-2876.76461465606,-8071.483662194078,7817.0024833342895,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:05.083,0 days 00:24:13.647000,31,67.53083173333326,0 days 00:00:04.045000,10708.9688624,156.5312464,5,0.0,True,8,pos,295.98018205973943,0.0702941558406943,OnTrack,-2790.0,-8237.0,7818.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:05.128,0 days 00:24:13.692000,31,66.40583333333325,0 days 00:00:04.090000,10788.0,154.0,4,0.0,True,8,car,297.8283333333333,0.07073308466606062,OnTrack,-2777.6087540108297,-8258.081250086661,7817.981325005652,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:05.408,0 days 00:24:13.972000,31,60.572499999999934,0 days 00:00:04.370000,10333.0,143.0,3,0.0,True,8,car,308.9505555555555,0.07337456970314302,OnTrack,-2720.8279640944374,-8336.031794440221,7816.2847610301005,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:05.443,0 days 00:24:14.007000,31,59.96972111999994,0 days 00:00:04.405000,10578.000448,140.812496,3,0.0,True,8,pos,310.2740047630969,0.07368888380415733,OnTrack,-2715.0,-8343.0,7816.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:05.568,0 days 00:24:14.132000,31,57.8169444444444,0 days 00:00:04.530000,11453.0,133.0,3,0.0,True,8,car,314.8616666666666,0.07477843587669729,OnTrack,-2695.69434850917,-8365.299268947292,7814.930311523511,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:05.783,0 days 00:24:14.347000,31,55.06972140444443,0 days 00:00:04.745000,10748.8747904,125.6093728,3,0.0,True,8,pos,322.24100568327634,0.07653100053567226,OnTrack,-2662.0,-8400.0,7812.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:05.888,0 days 00:24:14.452000,31,53.72805555555556,0 days 00:00:04.850000,10405.0,122.0,2,0.0,True,8,car,325.70611111111106,0.07735394975900739,OnTrack,-2641.306103693867,-8419.14740803685,7809.467233826777,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:06.123,0 days 00:24:14.687000,31,51.37805491555552,0 days 00:00:05.085000,10147.479096533334,116.1249984,2,0.0,True,8,pos,333.2808285277072,0.07915291603717517,OnTrack,-2575.0,-8466.0,7802.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:06.128,0 days 00:24:14.692000,31,51.32805555555552,0 days 00:00:05.090000,10142.0,116.0,2,0.0,True,8,car,333.4394444444444,0.07919058670786787,OnTrack,-2573.0685665426467,-8467.016995230111,7801.835029175572,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:06.323,0 days 00:24:14.887000,31,49.59472165333336,0 days 00:00:05.285000,9855.34990592,113.07499904,2,0.0,True,8,pos,339.5610156830187,0.08064443635293429,OnTrack,-2491.0,-8504.0,7796.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:06.328,0 days 00:24:14.892000,31,49.55027777777781,0 days 00:00:05.290000,9848.0,113.0,2,0.0,False,8,car,339.7172222222222,0.08068153480572156,OnTrack,-2489.293067383055,-8504.717566518164,7795.901934248605,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:06.608,0 days 00:24:15.172000,31,47.06138888888887,0 days 00:00:05.570000,9475.0,112.0,2,0.0,False,8,car,348.4283333333333,0.08275039021938049,OnTrack,-2437.4548237904833,-8521.632402778514,7794.604528193481,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:06.743,0 days 00:24:15.307000,31,45.9363883555556,0 days 00:00:05.705000,9151.67484672,110.64999936,2,0.0,False,8,pos,352.5783580345891,0.0837360051381318,OnTrack,-2395.0,-8519.0,7790.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:06.808,0 days 00:24:15.372000,31,45.3947222222223,0 days 00:00:05.770000,8996.0,110.0,2,0.0,False,8,car,354.53944444444437,0.08420175562437081,OnTrack,-2363.387173249926,-8516.049413176894,7785.836508709945,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:06.903,0 days 00:24:15.467000,31,44.734999555555646,0 days 00:00:05.865000,8957.52497408,107.6249984,2,0.0,False,8,pos,357.34513648106633,0.08486809670129972,OnTrack,-2314.0,-8510.0,7779.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:07.008,0 days 00:24:15.572000,31,44.00583333333344,0 days 00:00:05.970000,8915.0,105.0,2,0.0,False,8,car,360.3727777777777,0.08558714987458885,OnTrack,-2273.397753886491,-8501.343788677459,7773.242595053694,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:07.283,0 days 00:24:15.847000,31,42.554444106666736,0 days 00:00:06.245000,9200.803637942858,101.07142765714286,2,7.857144685714286,False,8,pos,368.0868505902823,0.0874192125237672,OnTrack,-2214.0,-8471.0,7764.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:07.288,0 days 00:24:15.852000,31,42.528055555555625,0 days 00:00:06.250000,9206.0,101.0,2,8.0,False,8,car,368.22833333333324,0.08745281413154912,OnTrack,-2213.015021208428,-8470.390866882302,7763.836010083401,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:08.264,0 days 00:24:16.828000,31,37.376944444444526,0 days 00:00:07.226000,7964.214285714285,107.97142857142858,2,22.814285714285717,False,8,pos,397.64388896907025,0.09443889555635804,OnTrack,-2018.0,-8318.0,7727.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:08.408,0 days 00:24:16.972000,31,36.61694444444453,0 days 00:00:07.370000,7781.0,109.0,3,25.0,False,8,car,402.13944444444434,0.09550657270614997,OnTrack,-1986.2817127762717,-8290.013652155063,7721.078669721104,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:08.484,0 days 00:24:17.048000,31,36.06805555555565,0 days 00:00:07.446000,7808.866666666667,110.26666666666667,3,25.316666666666666,False,8,pos,404.5199976625324,0.09607194494740891,OnTrack,-1968.0,-8274.0,7718.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:08.648,0 days 00:24:17.212000,31,34.883611111111236,0 days 00:00:07.610000,7869.0,113.0,3,26.0,False,8,car,409.6727777777777,0.0972957104235744,OnTrack,-1923.2471140435632,-8235.514626597378,7711.58905582063,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:08.864,0 days 00:24:17.428000,31,33.143611111111234,0 days 00:00:07.826000,7839.3,113.0,3,2.599999999999998,False,8,pos,416.4603940355032,0.0989077432011983,OnTrack,-1857.0,-8183.0,7703.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:08.888,0 days 00:24:17.452000,31,32.9502777777779,0 days 00:00:07.850000,7836.0,113.0,3,0.0,False,8,car,417.206111111111,0.09908484814099884,OnTrack,-1849.4543666094346,-8177.5927971081555,7701.980440048221,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:09.184,0 days 00:24:17.748000,31,30.56583333333345,0 days 00:00:08.146000,7887.8,110.225,3,0.0,False,8,pos,426.25147234586865,0.10123308667456084,OnTrack,-1760.0,-8121.0,7690.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:09.208,0 days 00:24:17.772000,31,30.372500000000116,0 days 00:00:08.170000,7892.0,110.0,3,0.0,False,8,car,426.98388888888877,0.10140703278898335,OnTrack,-1754.0848645769731,-8117.68598598122,7689.347469673719,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:09.529,0 days 00:24:18.093000,31,27.51916666666682,0 days 00:00:08.491000,7682.0,110.0,3,1.0,False,8,car,436.7922222222221,0.10373647426399282,OnTrack,-1695.8617732520242,-8092.320609988091,7685.871077022583,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:09.684,0 days 00:24:18.248000,31,26.14138832000012,0 days 00:00:08.646000,7625.8124768,108.7083328,3,6.1666688,False,8,pos,441.443433213321,0.1048411190006133,OnTrack,-1663.0,-8084.0,7684.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:09.769,0 days 00:24:18.333000,31,25.385833333333437,0 days 00:00:08.731000,7595.0,108.0,3,9.0,False,8,car,443.9922222222221,0.10544644659569051,OnTrack,-1640.6360121119394,-8079.196809140682,7682.3358885137095,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:09.824,0 days 00:24:18.388000,31,24.89694387555565,0 days 00:00:08.786000,7650.000064,108.1718752,3,10.8906272,False,8,pos,445.64785982880966,0.10583965416493815,OnTrack,-1623.0,-8077.0,7681.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:10.084,0 days 00:24:18.648000,31,22.5858327644445,0 days 00:00:09.046000,7910.000064,108.9843752,3,19.8281272,False,8,pos,453.52908068606234,0.10771141383242436,OnTrack,-1510.0,-8082.0,7673.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:10.089,0 days 00:24:18.653000,31,22.541388888888946,0 days 00:00:09.051000,7915.0,109.0,3,20.0,False,8,car,453.681111111111,0.1077475204741479,OnTrack,-1508.018881151136,-8082.263021479284,7672.870908815304,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:10.249,0 days 00:24:18.813000,31,21.11916666666673,0 days 00:00:09.211000,8038.0,110.0,3,24.0,False,8,car,458.56999999999994,0.10890861279814017,OnTrack,-1454.42909537984,-8093.273578289858,7669.696675432952,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:10.504,0 days 00:24:19.068000,31,18.71083272888894,0 days 00:00:09.466000,8191.0000383999995,113.1875008,3,27.718750933333332,False,8,pos,466.64173846147895,0.11082561966450535,OnTrack,-1395.0,-8116.0,7667.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:10.729,0 days 00:24:19.293000,31,16.58583333333337,0 days 00:00:09.691000,8326.0,116.0,3,31.0,False,8,car,474.03666666666663,0.11258188669586112,OnTrack,-1349.452770476479,-8134.55016647868,7664.927761693528,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:10.863,0 days 00:24:19.427000,31,15.283054311111158,0 days 00:00:09.825000,8550.4502144,118.34500224,3,36.69500544,False,8,pos,478.54618682862974,0.11365288040505415,OnTrack,-1310.0,-8151.0,7663.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:11.129,0 days 00:24:19.693000,31,12.696944444444512,0 days 00:00:10.091000,8996.0,123.0,3,48.0,False,8,car,487.70333333333326,0.11582766751065766,OnTrack,-1191.3040801529146,-8200.434981232436,7657.2525266186985,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:11.143,0 days 00:24:19.707000,31,12.556943164444512,0 days 00:00:10.105000,9013.600160914286,123.25000228571429,3,48.45000411428571,False,8,pos,488.1913233561892,0.11594356326582825,OnTrack,-1185.0,-8203.0,7657.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:11.409,0 days 00:24:19.973000,31,9.8969444444445,0 days 00:00:10.371000,9348.0,128.0,3,57.0,False,8,car,497.65888888888884,0.11819207369769645,OnTrack,-1077.1686293347514,-8245.205172221315,7654.089116574717,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:11.563,0 days 00:24:20.127000,31,8.100276644904485,0 days 00:00:10.525000,9657.931229907213,133.3103481759803,3,59.41379462544559,False,8,pos,503.4756272059611,0.11957352669532412,OnTrack,-1035.0,-8261.0,7653.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:11.728,0 days 00:24:20.292000,31,6.175277777777808,0 days 00:00:10.690000,9990.0,139.0,3,62.0,False,8,car,509.97583333333324,0.12111730067145443,OnTrack,-1010.6372688393892,-8269.646133068729,7651.728043280033,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:11.823,0 days 00:24:20.387000,31,5.119721511111124,0 days 00:00:10.785000,9898.32493824,141.3750016,3,62.0,False,8,pos,513.8255056618967,0.12203158305589135,OnTrack,-991.0,-8276.0,7651.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:12.063,0 days 00:24:20.627000,31,2.453054844444416,0 days 00:00:11.025000,9666.72493824,147.3750016,3,62.0,False,8,pos,523.8164177877721,0.12440438629251213,OnTrack,-900.0,-8304.0,7649.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:12.128,0 days 00:24:20.692000,31,1.730833333333294,0 days 00:00:11.090000,9604.0,149.0,3,62.0,False,8,car,526.5313888888888,0.12504918149588276,OnTrack,-874.3522319798648,-8311.003370191143,7648.167231552967,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:12.223,0 days 00:24:20.787000,31,0.7280548800000401,0 days 00:00:11.185000,9429.4373824,150.1875008,3,62.5937504,False,8,pos,530.4972359690738,0.12599105493739113,OnTrack,-837.0,-8320.0,7647.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:12.288,0 days 00:24:20.852000,31,0.04194444444453893,0 days 00:00:11.250000,9310.0,151.0,4,63.0,False,8,car,533.2425,0.12664304459518122,OnTrack,-810.3215706649958,-8325.36063025074,7646.5415593281405,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:12.423,0 days 00:24:20.987000,31,146.0644690270477,0 days 00:00:11.385000,9422.33933897143,154.3750016,4,63.96428617142857,False,8,pos,539.091268510603,0.1280321046406862,OnTrack,-753.0,-8335.0,7646.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:12.568,0 days 00:24:21.132000,55,302.9033333333334,0 days 00:00:11.530000,9543.0,158.0,4,65.0,False,8,car,545.5313888888888,0.12956160848230722,OnTrack,-691.1807984884344,-8344.478727723774,7644.8392545109145,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:12.803,0 days 00:24:21.367000,55,304.47000042666673,0 days 00:00:11.765000,9854.3750848,162.40625119999999,4,67.20312559999999,False,8,pos,556.1754574776875,0.13208953386890973,OnTrack,-588.0,-8354.0,7642.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:12.888,0 days 00:24:21.452000,55,305.03666666666675,0 days 00:00:11.850000,9967.0,164.0,4,68.0,False,8,car,560.1091666666666,0.13302377468475687,OnTrack,-548.5977253801038,-8353.918786841621,7640.8782881701745,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:12.963,0 days 00:24:21.527000,55,305.43250033777787,0 days 00:00:11.925000,10067.0782104,165.6406264,4,68.9375008,False,8,pos,563.6222772897255,0.13385812495748242,OnTrack,-515.0,-8353.0,7640.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:13.203,0 days 00:24:21.767000,55,306.6991670044445,0 days 00:00:12.165000,10387.328210399999,170.8906264,4,71.9375008,False,8,pos,575.0691103117913,0.13657670381210685,OnTrack,-400.0,-8345.0,7638.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:13.208,0 days 00:24:21.772000,55,306.7255555555556,0 days 00:00:12.170000,10394.0,171.0,4,72.0,False,8,car,575.3091666666667,0.13663371627389645,OnTrack,-396.20041652537316,-8344.5640286749,7637.936480672478,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:13.368,0 days 00:24:21.932000,55,307.5255555555557,0 days 00:00:12.330000,10498.0,173.0,4,74.0,False,8,car,582.9980555555555,0.13845979783799336,OnTrack,-249.01202670309078,-8325.423755847127,7635.409895373905,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:13.403,0 days 00:24:21.967000,55,307.70055587555566,0 days 00:00:12.365000,10301.9996416,173.0,4,74.52500096,False,8,pos,584.6706605038029,0.13885703508568273,OnTrack,-225.0,-8322.0,7635.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:13.568,0 days 00:24:22.132000,55,308.5255555555557,0 days 00:00:12.530000,9378.0,173.0,4,77.0,False,8,car,592.6091666666666,0.14074239979311448,OnTrack,-184.699771916708,-8314.201440280256,7634.361228540293,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:13.663,0 days 00:24:22.227000,55,308.73666680888897,0 days 00:00:12.625000,9479.65006848,178.22500352,4,77.95000064,False,8,pos,597.3950694743658,0.14187903331858112,OnTrack,-167.0,-8308.0,7634.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:13.768,0 days 00:24:22.332000,55,308.97,0 days 00:00:12.730000,9592.0,184.0,5,79.0,False,8,car,602.8313888888889,0.14317013828873468,OnTrack,-123.2528573044228,-8295.005895203567,7633.04102166273,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:13.863,0 days 00:24:22.427000,55,308.94361109333335,0 days 00:00:12.825000,9684.2292288,185.979168,5,79.989584,False,8,pos,607.8221967000559,0.1443554359651119,OnTrack,-69.0,-8277.0,7632.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:14.223,0 days 00:24:22.787000,55,308.8436110933334,0 days 00:00:13.185000,10033.7292288,193.47916800000002,5,83.73958400000001,False,8,pos,627.3151213137947,0.14898493065307894,OnTrack,162.0,-8174.0,7629.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:14.248,0 days 00:24:22.812000,55,308.8366666666667,0 days 00:00:13.210000,10058.0,194.0,5,84.0,False,8,car,628.6980555555556,0.1493133722211301,OnTrack,172.02875003696136,-8168.951762425879,7628.817377941103,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:14.504,0 days 00:24:23.068000,55,302.5897333333334,0 days 00:00:13.466000,10360.72,199.76,5,94.24,False,8,pos,643.0632189341261,0.1527250433208068,OnTrack,238.0,-8129.0,7627.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:14.648,0 days 00:24:23.212000,4,299.07583333333343,0 days 00:00:13.610000,10531.0,203.0,5,100.0,False,8,car,651.253611111111,0.1546702299886398,OnTrack,300.03765817585,-8086.86752189117,7625.936876833675,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:14.784,0 days 00:24:23.348000,4,293.90027777777794,0 days 00:00:13.746000,10610.333333333334,205.26666666666668,5,100.0,False,8,pos,659.0379571815772,0.15651898226653657,OnTrack,367.0,-8038.0,7625.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:14.888,0 days 00:24:23.452000,4,289.9425000000002,0 days 00:00:13.850000,10671.0,207.0,5,100.0,False,8,car,665.053611111111,0.15794767695772702,OnTrack,413.83985133037584,-7999.742724562837,7624.383919141342,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:14.944,0 days 00:24:23.508000,4,287.7336111111113,0 days 00:00:13.906000,10520.675,208.05,5,100.0,False,8,pos,668.3242354858446,0.15872443767830627,OnTrack,438.0,-7979.0,7624.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:15.144,0 days 00:24:23.708000,4,279.8447222222224,0 days 00:00:14.106000,9983.8,211.8,5,100.0,False,8,pos,680.1658038168631,0.1615367646519103,OnTrack,524.0,-7899.0,7622.0,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:15.208,0 days 00:24:23.772000,4,277.32027777777796,0 days 00:00:14.170000,9812.0,213.0,5,100.0,False,8,car,683.9869444444444,0.16244427086700614,OnTrack,555.4800559256183,-7865.461635123069,7621.148974996649,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:15.368,0 days 00:24:23.932000,4,270.92027777777787,0 days 00:00:14.330000,9698.0,216.0,6,100.0,False,8,car,693.5869444444444,0.1647242339759364,OnTrack,640.2660514169023,-7767.244234830229,7618.785173826044,VER,3.0,Red Bull Racing,São Paulo,Q
2025-11-08 18:10:15.444,0 days 00:24:24.008000,4,267.88027777777785,0 days 00:00:14.406000,9742.8875,216.475,6,100.0,False,8,pos,698.1606680065788,0.16581047574594804,OnTrack,673.0,-7727.0,7618.0,VER,3.0,Red Bull Racing,São Paulo,Q
